DISTRICT.NAME,NEIGHBORHOOD.NAME,WEEKDAY,MONTH,DAY,HOUR,PART.OF.THE.DAY,MILD.INJURIES,SERIOUS.INJURIES,VICTIMS,VEHICLES.INVOLVED,LONGITUDE,LATITUDE
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,August,14,16,Afternoon,1,0,1,2,2.145874,41.393325
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,December,12,8,Morning,2,0,2,2,2.150067,41.395525
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,May,8,15,Afternoon,1,0,1,2,2.150067,41.395525
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,October,28,16,Afternoon,1,0,1,2,2.138633,41.392999
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,December,24,1,Night,2,0,2,3,2.138633,41.392999
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,October,26,7,Morning,1,0,1,1,2.145535,41.393001
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,May,23,22,Night,2,0,2,2,2.145013,41.396267
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,February,9,14,Afternoon,1,0,1,2,2.143372,41.392863
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,May,13,2,Night,0,0,0,5,2.1443,41.395922
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,17,20,Afternoon,0,1,1,1,2.13632,41.397653
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,August,3,11,Morning,1,0,1,2,2.139396,41.391351
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,26,11,Morning,1,0,1,2,2.146679,41.396113
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,July,9,21,Afternoon,2,0,2,1,2.135364,41.397778
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,June,8,23,Night,2,0,2,2,2.136365,41.391619
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,November,14,19,Afternoon,1,0,1,2,2.145766,41.396808
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,May,16,17,Afternoon,0,0,0,2,2.135364,41.397778
Sarrià-Sant Gervasi,Sarrià,Sunday,June,11,17,Afternoon,1,0,1,2,2.118654,41.398535
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,3,14,Afternoon,0,1,1,2,2.118015,41.39824
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,31,16,Afternoon,1,0,1,2,2.119247,41.39673
Sarrià-Sant Gervasi,Sarrià,Friday,March,10,15,Afternoon,1,0,1,2,2.121906,41.391944
Sarrià-Sant Gervasi,Sarrià,Monday,October,30,9,Morning,2,0,2,3,2.122307,41.400848
Sarrià-Sant Gervasi,Sarrià,Thursday,July,13,14,Afternoon,2,0,2,3,2.121506,41.401939
Sarrià-Sant Gervasi,Sarrià,Wednesday,July,5,15,Afternoon,1,0,1,2,2.121169,41.393878
Sarrià-Sant Gervasi,Sarrià,Tuesday,January,10,12,Morning,1,0,1,2,2.114053,41.399263
Sarrià-Sant Gervasi,Sarrià,Wednesday,October,25,16,Afternoon,1,0,1,2,2.12242,41.401966
Sarrià-Sant Gervasi,Sarrià,Friday,January,27,17,Afternoon,1,0,1,1,2.118999,41.397958
Sarrià-Sant Gervasi,Sarrià,Monday,February,27,19,Afternoon,1,0,1,2,2.114218,41.401307
Sarrià-Sant Gervasi,Sarrià,Friday,March,24,19,Afternoon,3,0,3,2,2.120866,41.401726
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,24,7,Morning,3,0,3,4,2.113402,41.400291
Sarrià-Sant Gervasi,Sarrià,Tuesday,November,28,9,Morning,1,0,1,3,2.112579,41.397293
Sarrià-Sant Gervasi,Sarrià,Tuesday,February,7,20,Afternoon,1,0,1,3,2.118418,41.40482
Sarrià-Sant Gervasi,Sarrià,Thursday,May,18,17,Afternoon,2,0,2,2,2.103365,41.407379
Sarrià-Sant Gervasi,Sarrià,Tuesday,April,11,13,Morning,1,0,1,1,2.115216,41.405812
Sarrià-Sant Gervasi,Sarrià,Thursday,April,27,7,Morning,1,0,1,2,2.14429,41.428936
Sarrià-Sant Gervasi,Sarrià,Thursday,November,16,9,Morning,2,0,2,1,2.114166,41.406581
Sarrià-Sant Gervasi,les Tres Torres,Monday,December,11,15,Afternoon,1,0,1,1,2.130786,41.397097
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,February,15,19,Afternoon,1,0,1,2,2.1306,41.403917
Sarrià-Sant Gervasi,les Tres Torres,Saturday,December,23,11,Morning,1,0,1,1,2.129375,41.39581
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,October,3,12,Morning,1,0,1,2,2.133154,41.398204
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sunday,January,29,14,Afternoon,1,0,1,2,2.127941,41.403541
Sarrià-Sant Gervasi,les Tres Torres,Friday,January,27,17,Afternoon,1,0,1,2,2.127206,41.398831
Sarrià-Sant Gervasi,les Tres Torres,Monday,February,13,12,Morning,1,0,1,1,2.124189,41.39959
Sarrià-Sant Gervasi,les Tres Torres,Friday,May,26,20,Afternoon,0,0,0,2,2.127594,41.397291
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,February,7,13,Morning,0,0,0,1,2.13139,41.405482
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,January,25,23,Night,1,0,1,2,2.130475,41.399289
Sarrià-Sant Gervasi,les Tres Torres,Thursday,April,6,13,Morning,1,0,1,2,2.129917,41.397641
Sarrià-Sant Gervasi,les Tres Torres,Saturday,December,2,9,Morning,0,0,0,1,2.128006,41.397787
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,December,2,20,Afternoon,2,2,4,1,2.13139,41.405482
Sarrià-Sant Gervasi,Sarrià,Friday,April,14,23,Night,1,0,1,1,2.129023,41.393405
Sarrià-Sant Gervasi,Sarrià,Monday,April,3,8,Morning,1,0,1,2,2.129023,41.393405
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,March,21,9,Morning,1,0,1,2,2.122369,41.391477
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,July,5,17,Afternoon,0,0,0,2,2.13073,41.393494
Sarrià-Sant Gervasi,les Tres Torres,Friday,May,5,16,Afternoon,3,0,3,2,2.133611,41.394053
Sarrià-Sant Gervasi,Sarrià,Friday,July,14,8,Morning,0,0,0,1,2.122262,41.395794
Sarrià-Sant Gervasi,les Tres Torres,Friday,October,13,11,Morning,1,0,1,2,2.12943,41.39048
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,December,26,0,Night,1,0,1,1,2.12943,41.39048
Sarrià-Sant Gervasi,les Tres Torres,Friday,December,22,17,Afternoon,1,0,1,2,2.131757,41.392313
Sarrià-Sant Gervasi,Sarrià,Friday,March,3,19,Afternoon,1,0,1,1,2.122805,41.395358
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,January,11,15,Afternoon,1,0,1,2,2.129917,41.39251
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,February,17,11,Morning,5,0,5,5,2.131426,41.414127
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,January,13,14,Afternoon,1,0,1,2,2.131426,41.414127
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,September,21,8,Morning,1,0,1,1,2.134956,41.402568
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sunday,November,5,14,Afternoon,1,0,1,2,2.135786,41.41513
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,September,18,8,Morning,1,0,1,2,2.13846,41.403419
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,September,19,14,Afternoon,1,0,1,2,2.139775,41.404872
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,June,29,14,Afternoon,2,0,2,3,2.131426,41.414127
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,April,22,1,Night,1,0,1,2,2.143685,41.427872
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,January,10,13,Morning,1,0,1,2,2.137103,41.409426
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,December,2,11,Morning,0,0,0,2,2.13734,41.408965
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,September,27,22,Night,2,0,2,2,2.134762,41.413287
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,August,28,9,Morning,1,0,1,4,2.122736,41.407889
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,November,28,8,Morning,2,0,2,3,2.124398,41.409204
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,April,12,22,Night,1,0,1,2,2.14429,41.428936
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,November,17,13,Morning,3,0,3,4,2.129604,41.412944
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,August,18,0,Night,2,0,2,2,2.122895,41.407801
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,October,18,7,Morning,1,0,1,2,2.12411,41.408915
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,October,21,12,Morning,1,0,1,2,2.131399,41.416276
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,April,21,7,Morning,2,0,2,3,2.14429,41.428936
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,March,13,7,Morning,1,0,1,2,2.130038,41.409413
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,August,19,17,Afternoon,1,0,1,1,2.125734,41.412254
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,January,11,16,Afternoon,1,0,1,2,2.122736,41.407889
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,July,25,10,Morning,1,0,1,6,2.126364,41.405146
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,July,26,20,Afternoon,1,0,1,2,2.148053,41.407674
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,December,4,12,Morning,2,0,2,1,2.138858,41.41342
Sarrià-Sant Gervasi,el Putxet i el Farró,Sunday,April,2,22,Night,2,0,2,2,2.140971,41.404671
Sarrià-Sant Gervasi,el Putxet i el Farró,Sunday,February,19,20,Afternoon,1,0,1,2,2.138293,41.407773
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,November,30,20,Afternoon,2,0,2,2,2.151071,41.401074
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,August,2,0,Night,1,0,1,2,2.134194,41.401484
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,August,21,11,Morning,1,0,1,2,2.145791,41.407409
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,July,26,14,Afternoon,1,0,1,2,2.145436,41.405628
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,April,7,8,Morning,3,0,3,2,2.146814,41.405903
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,September,27,19,Afternoon,1,0,1,2,2.147749,41.401884
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,November,14,7,Morning,1,0,1,2,2.146352,41.405584
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,May,29,22,Night,1,0,1,2,2.147331,41.405631
Sarrià-Sant Gervasi,el Putxet i el Farró,Wednesday,July,19,20,Afternoon,1,0,1,1,2.147157,41.405922
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,January,16,19,Afternoon,1,0,1,2,2.132727,41.4034
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Thursday,November,30,18,Afternoon,1,0,1,2,2.096729,41.419156
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Tuesday,May,9,20,Afternoon,2,0,2,2,2.095693,41.425091
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Friday,July,28,15,Afternoon,1,0,1,1,2.113257,41.416606
Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Tuesday,January,17,9,Morning,1,0,1,1,2.104896,41.414359
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,June,13,20,Afternoon,1,0,1,2,2.135364,41.397778
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,March,2,14,Afternoon,2,0,2,3,2.108666,41.391698
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,January,14,12,Morning,1,0,1,1,2.134139,41.398259
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,January,16,14,Afternoon,1,0,1,2,2.135869,41.39795
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,May,19,12,Morning,1,0,1,2,2.136231,41.401256
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,October,14,9,Morning,3,0,3,6,2.150789,41.398929
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,July,20,15,Afternoon,1,0,1,2,2.144837,41.399892
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,April,5,18,Afternoon,1,0,1,2,2.138806,41.403256
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,June,11,12,Morning,2,0,2,2,2.154711,41.395317
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,December,11,12,Morning,1,0,1,2,2.14957,41.400551
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,April,22,2,Night,1,0,1,1,2.146073,41.400698
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,October,10,16,Afternoon,1,0,1,2,2.14393,41.399321
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,December,9,13,Morning,1,0,1,2,2.145959,41.402104
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,November,7,21,Afternoon,1,0,1,2,2.144401,41.402845
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,April,1,0,Night,1,0,1,2,2.145062,41.401516
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,April,27,14,Afternoon,1,0,1,2,2.144565,41.40115
Sarrià-Sant Gervasi,Sarrià,Tuesday,July,18,13,Morning,1,0,1,2,2.118447,41.407374
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,April,28,21,Afternoon,1,0,1,1,2.150348,41.396718
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,November,23,15,Afternoon,2,0,2,1,2.15087,41.39705
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,January,9,8,Morning,1,0,1,2,2.154919,41.395617
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,July,13,11,Morning,2,0,2,3,2.147526,41.397516
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,November,15,10,Morning,2,0,2,1,2.145436,41.397339
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,May,12,11,Morning,1,0,1,2,2.155348,41.395891
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,August,9,14,Afternoon,1,0,1,2,2.154565,41.396928
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,October,18,8,Morning,1,0,1,2,2.154565,41.396928
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,March,11,18,Afternoon,0,0,0,1,2.150274,41.394437
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,September,27,5,Night,1,0,1,2,2.146949,41.399973
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,May,11,22,Night,1,0,1,2,2.140721,41.40442
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,5,17,Afternoon,1,0,1,2,2.154268,41.39581
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,August,4,19,Afternoon,3,0,3,2,2.153818,41.396013
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,October,11,8,Morning,1,0,1,2,2.153129,41.3967
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,February,20,21,Afternoon,1,0,1,2,2.143497,41.398789
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,29,18,Afternoon,1,0,1,1,2.144396,41.396756
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,January,11,15,Afternoon,1,0,1,2,2.143837,41.397196
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,February,4,22,Night,1,0,1,2,2.135089,41.392961
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,May,26,16,Afternoon,1,0,1,2,2.147915,41.393601
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,October,25,12,Morning,1,0,1,2,2.147915,41.393601
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,May,26,8,Morning,1,1,2,1,2.144985,41.392861
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,December,29,20,Afternoon,1,0,1,2,2.144985,41.392861
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,November,28,18,Afternoon,1,0,1,1,2.13458,41.394174
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,June,12,6,Morning,2,0,2,5,2.14214,41.397108
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,February,6,8,Morning,3,0,3,2,2.138727,41.39779
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,1,17,Afternoon,1,0,1,2,2.138825,41.391215
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,12,9,Morning,1,0,1,2,2.143103,41.398667
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,December,20,13,Morning,0,0,0,4,2.147623,41.396232
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,February,8,13,Morning,1,0,1,2,2.138825,41.391215
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,March,31,15,Afternoon,1,0,1,2,2.132853,41.397779
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,September,19,9,Morning,1,0,1,2,2.143317,41.394938
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,March,29,0,Night,1,0,1,1,2.145751,41.395563
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,August,6,4,Night,0,0,0,3,2.153705,41.395958
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Saturday,December,16,21,Afternoon,1,0,1,2,2.153278,41.396295
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,March,9,15,Afternoon,1,0,1,2,2.142243,41.396926
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,July,30,20,Afternoon,1,0,1,2,2.150067,41.395525
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,April,2,17,Afternoon,1,0,1,2,2.149482,41.395689
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Monday,July,3,10,Morning,1,0,1,2,2.149606,41.394029
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Thursday,January,5,11,Morning,1,0,1,2,2.144741,41.392217
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Sunday,March,26,20,Afternoon,1,0,1,4,2.14214,41.397108
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Tuesday,April,25,10,Morning,4,0,4,2,2.135949,41.397649
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Friday,June,16,12,Morning,0,0,0,3,2.141242,41.392325
Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Wednesday,May,31,21,Afternoon,1,0,1,2,2.132853,41.397779
Sarrià-Sant Gervasi,Sarrià,Wednesday,July,5,19,Afternoon,1,0,1,1,2.120403,41.394939
Sarrià-Sant Gervasi,Sarrià,Wednesday,May,3,16,Afternoon,0,0,0,2,2.117644,41.397863
Sarrià-Sant Gervasi,Sarrià,Monday,July,31,15,Afternoon,1,0,1,3,2.121276,41.406463
Sarrià-Sant Gervasi,Sarrià,Sunday,October,22,20,Afternoon,0,0,0,2,2.116981,41.399322
Sarrià-Sant Gervasi,Sarrià,Thursday,June,15,21,Afternoon,0,0,0,1,2.119922,41.402576
Sarrià-Sant Gervasi,Sarrià,Monday,March,6,15,Afternoon,2,0,2,2,2.118314,41.404929
Sarrià-Sant Gervasi,Sarrià,Monday,October,30,6,Morning,1,0,1,2,2.124472,41.401621
Sarrià-Sant Gervasi,Sarrià,Saturday,January,21,21,Afternoon,1,0,1,2,2.119247,41.39673
Sarrià-Sant Gervasi,Sarrià,Monday,March,27,12,Morning,1,0,1,1,2.124472,41.401621
Sarrià-Sant Gervasi,Sarrià,Friday,June,9,15,Afternoon,0,0,0,2,2.112296,41.397427
Sarrià-Sant Gervasi,Sarrià,Friday,March,3,19,Afternoon,2,0,2,2,2.122419,41.407527
Sarrià-Sant Gervasi,Sarrià,Sunday,February,12,16,Afternoon,1,0,1,2,2.120046,41.405841
Sarrià-Sant Gervasi,Sarrià,Sunday,December,24,20,Afternoon,1,0,1,3,2.113182,41.407497
Sarrià-Sant Gervasi,Sarrià,Sunday,December,17,18,Afternoon,0,0,0,1,2.115965,41.405149
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,May,16,11,Morning,1,0,1,1,2.127198,41.404298
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,April,25,6,Morning,1,0,1,2,2.124472,41.401621
Sarrià-Sant Gervasi,les Tres Torres,Monday,June,19,15,Afternoon,1,0,1,1,2.123391,41.401005
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,March,22,13,Morning,1,0,1,3,2.127594,41.397291
Sarrià-Sant Gervasi,les Tres Torres,Friday,February,24,15,Afternoon,2,0,2,1,2.133045,41.394553
Sarrià-Sant Gervasi,les Tres Torres,Thursday,June,29,23,Night,1,0,1,2,2.132784,41.398026
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,March,22,22,Night,1,0,1,1,2.129303,41.394305
Sarrià-Sant Gervasi,les Tres Torres,Monday,May,22,17,Afternoon,1,0,1,2,2.129364,41.398578
Sarrià-Sant Gervasi,les Tres Torres,Monday,June,19,20,Afternoon,1,0,1,2,2.129687,41.401868
Sarrià-Sant Gervasi,les Tres Torres,Saturday,September,9,18,Afternoon,0,0,0,2,2.13189,41.40137
Sarrià-Sant Gervasi,les Tres Torres,Monday,March,27,14,Afternoon,2,0,2,2,2.125775,41.398599
Sarrià-Sant Gervasi,les Tres Torres,Thursday,October,12,21,Afternoon,1,0,1,2,2.129987,41.404698
Sarrià-Sant Gervasi,les Tres Torres,Saturday,June,10,16,Afternoon,1,0,1,2,2.130215,41.40122
Sarrià-Sant Gervasi,les Tres Torres,Thursday,March,30,10,Morning,1,0,1,2,2.141604,41.398373
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,January,13,16,Afternoon,1,0,1,1,2.13139,41.405482
Sarrià-Sant Gervasi,les Tres Torres,Saturday,October,28,16,Afternoon,2,0,2,2,2.132853,41.397779
Sarrià-Sant Gervasi,les Tres Torres,Thursday,December,14,14,Afternoon,1,0,1,3,2.131988,41.397655
Sarrià-Sant Gervasi,les Tres Torres,Friday,March,17,19,Afternoon,1,0,1,2,2.135765,41.392321
Sarrià-Sant Gervasi,les Tres Torres,Saturday,January,14,8,Morning,1,0,1,2,2.134775,41.394705
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,July,11,18,Afternoon,1,0,1,2,2.130136,41.397786
Sarrià-Sant Gervasi,les Tres Torres,Monday,March,20,12,Morning,1,0,1,2,2.133154,41.398204
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,March,28,14,Afternoon,1,0,1,2,2.133651,41.399055
Sarrià-Sant Gervasi,Sarrià,Thursday,September,14,18,Afternoon,1,0,1,1,2.127298,41.397118
Sarrià-Sant Gervasi,les Tres Torres,Friday,May,5,14,Afternoon,0,0,0,2,2.13073,41.393494
Sarrià-Sant Gervasi,les Tres Torres,Friday,November,24,8,Morning,1,0,1,2,2.133269,41.394528
Sarrià-Sant Gervasi,Sarrià,Wednesday,January,18,15,Afternoon,1,0,1,4,2.123923,41.399348
Sarrià-Sant Gervasi,Sarrià,Friday,February,10,15,Afternoon,0,0,0,2,2.12246,41.395075
Sarrià-Sant Gervasi,les Tres Torres,Wednesday,March,8,22,Night,2,0,2,1,2.123326,41.390889
Sarrià-Sant Gervasi,les Tres Torres,Tuesday,May,16,16,Afternoon,0,0,0,1,2.131365,41.395571
Sarrià-Sant Gervasi,Sarrià,Friday,September,22,16,Afternoon,1,0,1,2,2.126437,41.393227
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Sunday,October,29,21,Afternoon,1,0,1,2,2.134963,41.404543
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,November,10,18,Afternoon,2,0,2,2,2.138821,41.406747
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,September,21,20,Afternoon,1,0,1,2,2.1306,41.403917
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,June,12,14,Afternoon,1,0,1,2,2.13725,41.414222
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,October,11,15,Afternoon,1,0,1,3,2.130743,41.413346
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,August,26,8,Morning,2,0,2,2,2.133931,41.414472
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,October,4,17,Afternoon,1,0,1,1,2.134081,41.406051
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,January,5,2,Night,1,0,1,1,2.137561,41.413813
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Friday,September,22,8,Morning,2,0,2,3,2.131585,41.413949
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,March,7,16,Afternoon,2,0,2,2,2.136283,41.40993
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,November,20,21,Afternoon,1,0,1,2,2.134193,41.40291
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,March,20,12,Morning,1,0,1,2,2.138083,41.414188
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Saturday,December,16,18,Afternoon,4,0,4,3,2.125215,41.409869
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Wednesday,July,5,13,Morning,2,0,2,2,2.131425,41.410674
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,May,18,13,Morning,1,0,1,1,2.133838,41.407122
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Monday,February,6,8,Morning,1,0,1,2,2.126075,41.410322
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,May,9,14,Afternoon,0,0,0,2,2.138644,41.407378
Sarrià-Sant Gervasi,el Putxet i el Farró,Thursday,June,8,8,Morning,2,1,3,1,2.142829,41.411416
Sarrià-Sant Gervasi,el Putxet i el Farró,Monday,November,13,8,Morning,1,0,1,2,2.137774,41.41022
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,June,23,20,Afternoon,1,0,1,2,2.147442,41.408246
Sarrià-Sant Gervasi,el Putxet i el Farró,Tuesday,March,28,10,Morning,1,0,1,1,2.139694,41.408279
Sarrià-Sant Gervasi,el Putxet i el Farró,Friday,May,19,8,Morning,1,0,1,2,2.147336,41.405931
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Thursday,June,1,15,Afternoon,1,0,1,2,2.136231,41.401256
Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Tuesday,November,7,13,Morning,1,0,1,2,2.134274,41.40266
